"city","date","trend"
"Tianjin",2017-05-01,68.5195424273677
"Tianjin",2017-06-01,64.983154809001
"Tianjin",2017-07-01,61.4467671906342
"Tianjin",2017-08-01,59.1668198763716
"Tianjin",2017-09-01,56.8868725621089
"Tianjin",2017-10-01,56.1536271152654
"Tianjin",2017-11-01,55.4203816684218
"Tianjin",2017-12-01,54.958873510036
"Tianjin",2018-01-01,54.4973653516502
"Tianjin",2018-02-01,54.0023156322259
"Tianjin",2018-03-01,53.5072659128017
"Tianjin",2018-04-01,53.474188820734
"Tianjin",2018-05-01,53.4411117286662
"Tianjin",2018-06-01,53.7453281085475
"Tianjin",2018-07-01,54.0495444884288
"Tianjin",2018-08-01,53.9811052922751
"Tianjin",2018-09-01,53.9126660961213
"Tianjin",2018-10-01,53.4730631499341
"Tianjin",2018-11-01,53.0334602037468
"Tianjin",2018-12-01,52.7832797016428
"Tianjin",2019-01-01,52.5330991995387
"Tianjin",2019-02-01,52.3255134078135
"Tianjin",2019-03-01,52.1179276160884
"Tianjin",2019-04-01,51.6837020855056
"Tianjin",2019-05-01,51.2494765549229
"Tianjin",2019-06-01,50.661962062665
"Tianjin",2019-07-01,50.0744475704072
"Tianjin",2019-08-01,49.3731190222315
"Tianjin",2019-09-01,48.6717904740559
"Tianjin",2019-10-01,48.0575150204113
"Tianjin",2019-11-01,47.4432395667666
"Tianjin",2019-12-01,47.0943535546666
"Tianjin",2020-01-01,46.7454675425667
"Tianjin",2020-02-01,46.695950018866
"Tianjin",2020-03-01,46.6464324951653
"Tianjin",2020-04-01,46.3720574006914
"Tianjin",2020-05-01,46.0976823062175
"Tianjin",2020-06-01,45.223876466695
"Tianjin",2020-07-01,44.3500706271726
"Tianjin",2020-08-01,43.9615777430983
"Tianjin",2020-09-01,43.573084859024
"Tianjin",2020-10-01,43.8626667812301
"Tianjin",2020-11-01,44.1522487034362
"Tianjin",2020-12-01,43.8817802744385
"Tianjin",2021-01-01,43.6113118454408
"Tianjin",2021-02-01,43.0703414907455
"Tianjin",2021-03-01,42.5293711360502
"Tianjin",2021-04-01,41.7776686551628
"Tianjin",2021-05-01,41.0259661742754
"Tianjin",2021-06-01,39.9999361754169
"Tianjin",2021-07-01,38.9739061765584
"Tianjin",2021-08-01,37.8035582218415
"Tianjin",2021-09-01,36.6332102671247
"Tianjin",2021-10-01,35.3375262958602
"Tianjin",2021-11-01,34.0418423245957
"Tianjin",2021-12-01,32.6408707962906
"Chongqing",2000-01-01,40.7305824560241
"Chongqing",2000-02-01,41.2740852291986
"Chongqing",2000-03-01,41.8175880023732
"Chongqing",2000-04-01,42.2927884649133
"Chongqing",2000-05-01,42.7679889274535
"Chongqing",2000-06-01,43.2569052362391
"Chongqing",2000-07-01,43.7458215450248
"Chongqing",2000-08-01,44.2315950149375
"Chongqing",2000-09-01,44.7173684848503
"Chongqing",2000-10-01,44.8010779610575
"Chongqing",2000-11-01,44.8847874372648
"Chongqing",2000-12-01,45.0141529555334
"Chongqing",2001-01-01,45.1435184738021
"Chongqing",2001-02-01,45.5754294382964
"Chongqing",2001-03-01,46.0073404027907
"Chongqing",2001-04-01,46.6840892528706
"Chongqing",2001-05-01,47.3608381029505
"Chongqing",2001-06-01,47.9001645746229
"Chongqing",2001-07-01,48.4394910462954
"Chongqing",2001-08-01,48.4336583537238
"Chongqing",2001-09-01,48.4278256611522
"Chongqing",2001-10-01,48.0430460117245
"Chongqing",2001-11-01,47.6582663622968
"Chongqing",2001-12-01,47.4285431084415
"Chongqing",2002-01-01,47.1988198545862
"Chongqing",2002-02-01,47.0713791388939
"Chongqing",2002-03-01,46.9439384232017
"Chongqing",2002-04-01,46.9828361174348
"Chongqing",2002-05-01,47.0217338116679
"Chongqing",2002-06-01,47.2444262893714
"Chongqing",2002-07-01,47.467118767075
"Chongqing",2002-08-01,47.7657131063572
"Chongqing",2002-09-01,48.0643074456393
"Chongqing",2002-10-01,48.3677379261346
"Chongqing",2002-11-01,48.6711684066298
"Chongqing",2002-12-01,48.8446488038922
"Chongqing",2003-01-01,49.0181292011547
"Chongqing",2003-02-01,49.0094346020009
"Chongqing",2003-03-01,49.0007400028472
"Chongqing",2003-04-01,48.9662441616974
"Chongqing",2003-05-01,48.9317483205476
"Chongqing",2003-06-01,48.9677417008415
"Chongqing",2003-07-01,49.0037350811354
"Chongqing",2003-08-01,49.0847485073804
"Chongqing",2003-09-01,49.1657619336255
"Chongqing",2003-10-01,49.2728278383367
"Chongqing",2003-11-01,49.3798937430479
"Chongqing",2003-12-01,49.4222711119537
"Chongqing",2004-01-01,49.4646484808594
"Chongqing",2004-02-01,49.5787035711669
"Chongqing",2004-03-01,49.6927586614743
"Chongqing",2004-04-01,49.9757811839293
"Chongqing",2004-05-01,50.2588037063843
"Chongqing",2004-06-01,50.7513829537832
"Chongqing",2004-07-01,51.243962201182
"Chongqing",2004-08-01,51.7755893966335
"Chongqing",2004-09-01,52.3072165920849
"Chongqing",2004-10-01,52.7636721648415
"Chongqing",2004-11-01,53.2201277375981
"Chongqing",2004-12-01,53.5662294627638
"Chongqing",2005-01-01,53.9123311879294
"Chongqing",2005-02-01,53.9687530104671
"Chongqing",2005-03-01,54.0251748330048
"Chongqing",2005-04-01,53.9494535865282
"Chongqing",2005-05-01,53.8737323400515
"Chongqing",2005-06-01,53.9571943694274
"Chongqing",2005-07-01,54.0406563988033
"Chongqing",2005-08-01,53.9673159625894
"Chongqing",2005-09-01,53.8939755263754
"Chongqing",2005-10-01,53.8361972947278
"Chongqing",2005-11-01,53.7784190630803
"Chongqing",2005-12-01,53.9515889761476
"Chongqing",2006-01-01,54.1247588892149
"Chongqing",2006-02-01,54.6949271436926
"Chongqing",2006-03-01,55.2650953981703
"Chongqing",2006-04-01,55.7745069113523
"Chongqing",2006-05-01,56.2839184245343
"Chongqing",2006-06-01,56.6644593467539
"Chongqing",2006-07-01,57.0450002689735
"Chongqing",2006-08-01,57.5299335189822
"Chongqing",2006-09-01,58.0148667689909
"Chongqing",2006-10-01,58.299304476571
"Chongqing",2006-11-01,58.583742184151
"Chongqing",2006-12-01,58.4131859887967
"Chongqing",2007-01-01,58.2426297934424
"Chongqing",2007-02-01,57.6636102689718
"Chongqing",2007-03-01,57.0845907445012
"Chongqing",2007-04-01,56.7864402982548
"Chongqing",2007-05-01,56.4882898520084
"Chongqing",2007-06-01,56.851306921538
"Chongqing",2007-07-01,57.2143239910677
"Chongqing",2007-08-01,57.9254302953627
"Chongqing",2007-09-01,58.6365365996577
"Chongqing",2007-10-01,59.272116716795
"Chongqing",2007-11-01,59.9076968339322
"Chongqing",2007-12-01,60.2389917600767
"Chongqing",2008-01-01,60.5702866862213
"Chongqing",2008-02-01,60.4532353058062
"Chongqing",2008-03-01,60.3361839253911
"Chongqing",2008-04-01,59.6459837722325
"Chongqing",2008-05-01,58.9557836190738
"Chongqing",2008-06-01,58.2020605435174
"Chongqing",2008-07-01,57.4483374679609
"Chongqing",2008-08-01,56.9356590850568
"Chongqing",2008-09-01,56.4229807021527
"Chongqing",2008-10-01,56.0729931377672
"Chongqing",2008-11-01,55.7230055733817
"Chongqing",2008-12-01,55.5042333052862
"Chongqing",2009-01-01,55.2854610371906
"Chongqing",2009-02-01,55.372909982707
"Chongqing",2009-03-01,55.4603589282234
"Chongqing",2009-04-01,55.6174644037898
"Chongqing",2009-05-01,55.7745698793562
"Chongqing",2009-06-01,55.8401228756115
"Chongqing",2009-07-01,55.9056758718668
"Chongqing",2009-08-01,56.3110265200411
"Chongqing",2009-09-01,56.7163771682153
"Chongqing",2009-10-01,57.2323062337322
"Chongqing",2009-11-01,57.7482352992492
"Chongqing",2009-12-01,57.8322127605557
"Chongqing",2010-01-01,57.9161902218623
"Chongqing",2010-02-01,57.3769708767693
"Chongqing",2010-03-01,56.8377515316763
"Chongqing",2010-04-01,56.0565257888643
"Chongqing",2010-05-01,55.2753000460523
"Chongqing",2010-06-01,54.9066926195422
"Chongqing",2010-07-01,54.5380851930321
"Chongqing",2010-08-01,54.7088754251902
"Chongqing",2010-09-01,54.8796656573484
"Chongqing",2010-10-01,55.3431602357568
"Chongqing",2010-11-01,55.8066548141652
"Chongqing",2010-12-01,56.371640346014
"Chongqing",2011-01-01,56.9366258778629
"Chongqing",2011-02-01,57.472431661604
"Chongqing",2011-03-01,58.0082374453452
"Chongqing",2011-04-01,58.2700475353783
"Chongqing",2011-05-01,58.5318576254113
"Chongqing",2011-06-01,58.417700981778
"Chongqing",2011-07-01,58.3035443381446
"Chongqing",2011-08-01,58.177463721811
"Chongqing",2011-09-01,58.0513831054774
"Chongqing",2011-10-01,58.1157284093355
"Chongqing",2011-11-01,58.1800737131937
"Chongqing",2011-12-01,58.076917135678
"Chongqing",2012-01-01,57.9737605581623
"Chongqing",2012-02-01,57.6923403364385
"Chongqing",2012-03-01,57.4109201147148
"Chongqing",2012-04-01,56.9427620639334
"Chongqing",2012-05-01,56.474604013152
"Chongqing",2012-06-01,55.9292674949893
"Chongqing",2012-07-01,55.3839309768266
"Chongqing",2012-08-01,55.2630074811286
"Chongqing",2012-09-01,55.1420839854306
"Chongqing",2012-10-01,55.3419535643151
"Chongqing",2012-11-01,55.5418231431995
"Chongqing",2012-12-01,55.7096783065123
"Chongqing",2013-01-01,55.8775334698251
"Chongqing",2013-02-01,56.055488279074
"Chongqing",2013-03-01,56.2334430883229
"Chongqing",2013-04-01,56.6452384754935
"Chongqing",2013-05-01,57.0570338626641
"Chongqing",2013-06-01,57.6230853077589
"Chongqing",2013-07-01,58.1891367528537
"Chongqing",2013-08-01,58.5313835477218
"Chongqing",2013-09-01,58.8736303425899
"Chongqing",2013-10-01,59.1245471916406
"Chongqing",2013-11-01,59.3754640406913
"Chongqing",2013-12-01,59.4542286016845
"Chongqing",2014-01-01,59.5329931626778
"Chongqing",2014-02-01,59.0777731402401
"Chongqing",2014-03-01,58.6225531178024
"Chongqing",2014-04-01,57.6408224175149
"Chongqing",2014-05-01,56.6590917172274
"Chongqing",2014-06-01,55.3418735388532
"Chongqing",2014-07-01,54.0246553604791
"Chongqing",2014-08-01,52.6786306247504
"Chongqing",2014-09-01,51.3326058890217
"Chongqing",2014-10-01,50.272376358482
"Chongqing",2014-11-01,49.2121468279424
"Chongqing",2014-12-01,48.4021241177764
"Chongqing",2015-01-01,47.5921014076104
"Chongqing",2015-02-01,47.0714251016516
"Chongqing",2015-03-01,46.5507487956928
"Chongqing",2015-04-01,45.8214997346869
"Chongqing",2015-05-01,45.092250673681
"Chongqing",2015-06-01,44.0409222806641
"Chongqing",2015-07-01,42.9895938876472
"Chongqing",2015-08-01,42.1547970884099
"Chongqing",2015-09-01,41.3200002891726
"Chongqing",2015-10-01,40.8020035316014
"Chongqing",2015-11-01,40.2840067740302
"Chongqing",2015-12-01,39.9101310009349
"Chongqing",2016-01-01,39.5362552278396
"Chongqing",2016-02-01,39.5635553658309
"Chongqing",2016-03-01,39.5908555038221
"Chongqing",2016-04-01,40.1675666655295
"Chongqing",2016-05-01,40.7442778272368
"Chongqing",2016-06-01,41.4798224327595
"Chongqing",2016-07-01,42.2153670382822
"Chongqing",2016-08-01,42.3507080451335
"Chongqing",2016-09-01,42.4860490519848
"Chongqing",2016-10-01,42.181372779969
"Chongqing",2016-11-01,41.8766965079533
"Chongqing",2016-12-01,41.4920489394732
"Chongqing",2017-01-01,41.1074013709931
"Chongqing",2017-02-01,40.5580915372738
"Chongqing",2017-03-01,40.0087817035545
"Chongqing",2017-04-01,39.5397032878351
"Chongqing",2017-05-01,39.0706248721158
"Chongqing",2017-06-01,38.8123680032998
"Chongqing",2017-07-01,38.5541111344838
"Chongqing",2017-08-01,38.288235516519
"Chongqing",2017-09-01,38.0223598985542
"Chongqing",2017-10-01,37.7232577726545
"Chongqing",2017-11-01,37.4241556467549
"Chongqing",2017-12-01,37.2634202753367
"Chongqing",2018-01-01,37.1026849039184
"Chongqing",2018-02-01,37.0428148092773
"Chongqing",2018-03-01,36.9829447146362
"Chongqing",2018-04-01,36.7442233666623
"Chongqing",2018-05-01,36.5055020186883
"Chongqing",2018-06-01,35.9566017625649
"Chongqing",2018-07-01,35.4077015064414
"Chongqing",2018-08-01,34.7849158818003
"Chongqing",2018-09-01,34.1621302571592
"Chongqing",2018-10-01,33.523279116987
"Chongqing",2018-11-01,32.8844279768148
"Chongqing",2018-12-01,32.4690146904539
"Chongqing",2019-01-01,32.053601404093
"Chongqing",2019-02-01,32.0005019981622
"Chongqing",2019-03-01,31.9474025922314
"Chongqing",2019-04-01,32.0601058563801
"Chongqing",2019-05-01,32.1728091205287
"Chongqing",2019-06-01,31.9206498813916
"Chongqing",2019-07-01,31.6684906422544
"Chongqing",2019-08-01,31.0338149110942
"Chongqing",2019-09-01,30.399139179934
"Chongqing",2019-10-01,29.7780765182507
"Chongqing",2019-11-01,29.1570138565674
"Chongqing",2019-12-01,28.7402446427714
"Chongqing",2020-01-01,28.3234754289753
"Chongqing",2020-02-01,28.110997618699
"Chongqing",2020-03-01,27.8985198084227
"Chongqing",2020-04-01,28.0413759435737
"Chongqing",2020-05-01,28.1842320787246
"Chongqing",2020-06-01,28.5250619342658
"Chongqing",2020-07-01,28.865891789807
"Chongqing",2020-08-01,28.9280461424525
"Chongqing",2020-09-01,28.9902004950979
"Chongqing",2020-10-01,28.6397386200735
"Chongqing",2020-11-01,28.2892767450491
"Chongqing",2020-12-01,28.1693219011698
"Chongqing",2021-01-01,28.0493670572905
"Chongqing",2021-02-01,28.1570564982958
"Chongqing",2021-03-01,28.264745939301
"Chongqing",2021-04-01,28.5586987239812
"Chongqing",2021-05-01,28.8526515086614
"Chongqing",2021-06-01,29.1939215729077
"Chongqing",2021-07-01,29.535191637154
"Chongqing",2021-08-01,29.9288244111728
"Chongqing",2021-09-01,30.3224571851916
"Chongqing",2021-10-01,30.7007728678146
"Chongqing",2021-11-01,31.0790885504377
"Chongqing",2021-12-01,31.424717257611
"Chengdu",2000-01-01,43.4987578376171
"Chengdu",2000-02-01,44.5235809348956
"Chengdu",2000-03-01,45.5484040321741
"Chengdu",2000-04-01,46.448911129309
"Chengdu",2000-05-01,47.3494182264441
"Chengdu",2000-06-01,48.2189975838802
"Chengdu",2000-07-01,49.0885769413164
"Chengdu",2000-08-01,49.9197940305651
"Chengdu",2000-09-01,50.7510111198138
"Chengdu",2000-10-01,50.9194816030703
"Chengdu",2000-11-01,51.0879520863267
"Chengdu",2000-12-01,51.0484943042003
"Chengdu",2001-01-01,51.009036522074
"Chengdu",2001-02-01,51.1224890298236
"Chengdu",2001-03-01,51.2359415375732
"Chengdu",2001-04-01,51.5288727063006
"Chengdu",2001-05-01,51.821803875028
"Chengdu",2001-06-01,51.987503668697
"Chengdu",2001-07-01,52.153203462366
"Chengdu",2001-08-01,52.0346033286588
"Chengdu",2001-09-01,51.9160031949516
"Chengdu",2001-10-01,51.6455584454778
"Chengdu",2001-11-01,51.375113696004
"Chengdu",2001-12-01,51.383650633276
"Chengdu",2002-01-01,51.3921875705479
"Chengdu",2002-02-01,51.8883617808678
"Chengdu",2002-03-01,52.3845359911877
"Chengdu",2002-04-01,53.3201391692875
"Chengdu",2002-05-01,54.2557423473872
"Chengdu",2002-06-01,55.0837877407329
"Chengdu",2002-07-01,55.9118331340787
"Chengdu",2002-08-01,56.3156868790742
"Chengdu",2002-09-01,56.7195406240698
"Chengdu",2002-10-01,56.8635749372473
"Chengdu",2002-11-01,57.0076092504247
"Chengdu",2002-12-01,57.0001690324343
"Chengdu",2003-01-01,56.9927288144439
"Chengdu",2003-02-01,56.7634619490191
"Chengdu",2003-03-01,56.5341950835943
"Chengdu",2003-04-01,56.2976033474619
"Chengdu",2003-05-01,56.0610116113295
"Chengdu",2003-06-01,56.0805849219164
"Chengdu",2003-07-01,56.1001582325033
"Chengdu",2003-08-01,56.1678304057477
"Chengdu",2003-09-01,56.2355025789921
"Chengdu",2003-10-01,56.2833578255794
"Chengdu",2003-11-01,56.3312130721668
"Chengdu",2003-12-01,56.2321642398653
"Chengdu",2004-01-01,56.1331154075639
"Chengdu",2004-02-01,56.1196468350099
"Chengdu",2004-03-01,56.1061782624559
"Chengdu",2004-04-01,56.3496231996118
"Chengdu",2004-05-01,56.5930681367676
"Chengdu",2004-06-01,57.1025057273847
"Chengdu",2004-07-01,57.6119433180019
"Chengdu",2004-08-01,58.0324424640051
"Chengdu",2004-09-01,58.4529416100084
"Chengdu",2004-10-01,58.9105821318206
"Chengdu",2004-11-01,59.3682226536328
"Chengdu",2004-12-01,59.7947303862727
"Chengdu",2005-01-01,60.2212381189126
"Chengdu",2005-02-01,60.5012251221396
"Chengdu",2005-03-01,60.7812121253665
"Chengdu",2005-04-01,61.1157133081275
"Chengdu",2005-05-01,61.4502144908884
"Chengdu",2005-06-01,61.8550994160402
"Chengdu",2005-07-01,62.2599843411919
"Chengdu",2005-08-01,62.3139693948883
"Chengdu",2005-09-01,62.3679544485846
"Chengdu",2005-10-01,62.428967889495
"Chengdu",2005-11-01,62.4899813304054
"Chengdu",2005-12-01,63.0959126929032
"Chengdu",2006-01-01,63.7018440554009
"Chengdu",2006-02-01,64.7991881971755
"Chengdu",2006-03-01,65.89653233895
"Chengdu",2006-04-01,66.5999730166674
"Chengdu",2006-05-01,67.3034136943848
"Chengdu",2006-06-01,67.70493353876
"Chengdu",2006-07-01,68.1064533831351
"Chengdu",2006-08-01,68.5558921360017
"Chengdu",2006-09-01,69.0053308888683
"Chengdu",2006-10-01,69.0400726828943
"Chengdu",2006-11-01,69.0748144769203
"Chengdu",2006-12-01,68.4661163047963
"Chengdu",2007-01-01,67.8574181326722
"Chengdu",2007-02-01,67.0893388457608
"Chengdu",2007-03-01,66.3212595588493
"Chengdu",2007-04-01,66.2655248843142
"Chengdu",2007-05-01,66.2097902097792
"Chengdu",2007-06-01,66.8105029616745
"Chengdu",2007-07-01,67.4112157135699
"Chengdu",2007-08-01,68.1458223112087
"Chengdu",2007-09-01,68.8804289088476
"Chengdu",2007-10-01,69.4429297327621
"Chengdu",2007-11-01,70.0054305566766
"Chengdu",2007-12-01,70.2951828791479
"Chengdu",2008-01-01,70.5849352016192
"Chengdu",2008-02-01,70.3469101260852
"Chengdu",2008-03-01,70.1088850505513
"Chengdu",2008-04-01,69.1497627054248
"Chengdu",2008-05-01,68.1906403602984
"Chengdu",2008-06-01,66.9088368556298
"Chengdu",2008-07-01,65.6270333509612
"Chengdu",2008-08-01,64.5047168798356
"Chengdu",2008-09-01,63.38240040871
"Chengdu",2008-10-01,62.7007870387861
"Chengdu",2008-11-01,62.0191736688623
"Chengdu",2008-12-01,61.8102228424162
"Chengdu",2009-01-01,61.6012720159702
"Chengdu",2009-02-01,61.8495654648722
"Chengdu",2009-03-01,62.0978589137742
"Chengdu",2009-04-01,62.5818131171285
"Chengdu",2009-05-01,63.0657673204829
"Chengdu",2009-06-01,63.6140245897959
"Chengdu",2009-07-01,64.162281859109
"Chengdu",2009-08-01,64.8861658572947
"Chengdu",2009-09-01,65.6100498554804
"Chengdu",2009-10-01,66.0632422368835
"Chengdu",2009-11-01,66.5164346182866
"Chengdu",2009-12-01,66.4830998211871
"Chengdu",2010-01-01,66.4497650240876
"Chengdu",2010-02-01,66.0671355773925
"Chengdu",2010-03-01,65.6845061306973
"Chengdu",2010-04-01,65.271790309209
"Chengdu",2010-05-01,64.8590744877207
"Chengdu",2010-06-01,64.869118794068
"Chengdu",2010-07-01,64.8791631004152
"Chengdu",2010-08-01,65.3498597097608
"Chengdu",2010-09-01,65.8205563191063
"Chengdu",2010-10-01,66.4996971959198
"Chengdu",2010-11-01,67.1788380727333
"Chengdu",2010-12-01,67.8595258584238
"Chengdu",2011-01-01,68.5402136441143
"Chengdu",2011-02-01,69.0464187050618
"Chengdu",2011-03-01,69.5526237660094
"Chengdu",2011-04-01,69.4052789562099
"Chengdu",2011-05-01,69.2579341464103
"Chengdu",2011-06-01,68.6979999677905
"Chengdu",2011-07-01,68.1380657891706
"Chengdu",2011-08-01,67.7652642592169
"Chengdu",2011-09-01,67.3924627292631
"Chengdu",2011-10-01,67.2304922594901
"Chengdu",2011-11-01,67.0685217897172
"Chengdu",2011-12-01,66.5687804412824
"Chengdu",2012-01-01,66.0690390928476
"Chengdu",2012-02-01,65.4985954543681
"Chengdu",2012-03-01,64.9281518158887
"Chengdu",2012-04-01,64.3502901892562
"Chengdu",2012-05-01,63.7724285626237
"Chengdu",2012-06-01,63.4739753887322
"Chengdu",2012-07-01,63.1755222148407
"Chengdu",2012-08-01,63.922626728146
"Chengdu",2012-09-01,64.6697312414514
"Chengdu",2012-10-01,66.0165849956252
"Chengdu",2012-11-01,67.3634387497989
"Chengdu",2012-12-01,68.3808592531784
"Chengdu",2013-01-01,69.3982797565578
"Chengdu",2013-02-01,70.1135327402966
"Chengdu",2013-03-01,70.8287857240354
"Chengdu",2013-04-01,71.476376697209
"Chengdu",2013-05-01,72.1239676703826
"Chengdu",2013-06-01,72.5503766825496
"Chengdu",2013-07-01,72.9767856947166
"Chengdu",2013-08-01,72.810279239135
"Chengdu",2013-09-01,72.6437727835533
"Chengdu",2013-10-01,72.4592635809357
"Chengdu",2013-11-01,72.274754378318
"Chengdu",2013-12-01,72.0078463139411
"Chengdu",2014-01-01,71.7409382495641
"Chengdu",2014-02-01,70.8598588531664
"Chengdu",2014-03-01,69.9787794567687
"Chengdu",2014-04-01,68.3624260167595
"Chengdu",2014-05-01,66.7460725767503
"Chengdu",2014-06-01,64.5151033042724
"Chengdu",2014-07-01,62.2841340317946
"Chengdu",2014-08-01,60.0929800619575
"Chengdu",2014-09-01,57.9018260921205
"Chengdu",2014-10-01,56.4151987356069
"Chengdu",2014-11-01,54.9285713790933
"Chengdu",2014-12-01,53.9327996464832
"Chengdu",2015-01-01,52.9370279138731
"Chengdu",2015-02-01,52.3186471557747
"Chengdu",2015-03-01,51.7002663976762
"Chengdu",2015-04-01,51.0602743106634
"Chengdu",2015-05-01,50.4202822236507
"Chengdu",2015-06-01,49.7011449614997
"Chengdu",2015-07-01,48.9820076993487
"Chengdu",2015-08-01,48.4653977086895
"Chengdu",2015-09-01,47.9487877180304
"Chengdu",2015-10-01,47.7411023843577
"Chengdu",2015-11-01,47.533417050685
"Chengdu",2015-12-01,47.4009298810612
"Chengdu",2016-01-01,47.2684427114375
"Chengdu",2016-02-01,47.3513837127749
"Chengdu",2016-03-01,47.4343247141123
"Chengdu",2016-04-01,48.1851429245695
"Chengdu",2016-05-01,48.9359611350268
"Chengdu",2016-06-01,50.1588282431441
"Chengdu",2016-07-01,51.3816953512615
"Chengdu",2016-08-01,51.8791157505351
"Chengdu",2016-09-01,52.3765361498087
"Chengdu",2016-10-01,51.986488935307
"Chengdu",2016-11-01,51.5964417208053
"Chengdu",2016-12-01,51.08245239958
"Chengdu",2017-01-01,50.5684630783547
"Chengdu",2017-02-01,49.8346663237872
"Chengdu",2017-03-01,49.1008695692197
"Chengdu",2017-04-01,48.1604446417387
"Chengdu",2017-05-01,47.2200197142577
"Chengdu",2017-06-01,46.5162109944814
"Chengdu",2017-07-01,45.8124022747052
"Chengdu",2017-08-01,45.6723030960907
"Chengdu",2017-09-01,45.5322039174763
"Chengdu",2017-10-01,45.5677711611436
"Chengdu",2017-11-01,45.6033384048109
"Chengdu",2017-12-01,45.4392663664882
"Chengdu",2018-01-01,45.2751943281656
"Chengdu",2018-02-01,45.0137012232097
"Chengdu",2018-03-01,44.7522081182537
"Chengdu",2018-04-01,44.2868620297665
"Chengdu",2018-05-01,43.8215159412793
"Chengdu",2018-06-01,42.8684168504118
"Chengdu",2018-07-01,41.9153177595443
"Chengdu",2018-08-01,40.7881846840216
"Chengdu",2018-09-01,39.6610516084989
"Chengdu",2018-10-01,38.6790655323093
"Chengdu",2018-11-01,37.6970794561196
"Chengdu",2018-12-01,37.154517681333
"Chengdu",2019-01-01,36.6119559065464
"Chengdu",2019-02-01,36.3718072900268
"Chengdu",2019-03-01,36.1316586735072
"Chengdu",2019-04-01,36.1331839299263
"Chengdu",2019-05-01,36.1347091863453
"Chengdu",2019-06-01,36.1116093432669
"Chengdu",2019-07-01,36.0885095001886
"Chengdu",2019-08-01,35.757051161192
"Chengdu",2019-09-01,35.4255928221954
"Chengdu",2019-10-01,34.9443777878893
"Chengdu",2019-11-01,34.4631627535833
"Chengdu",2019-12-01,34.1643029452636
"Chengdu",2020-01-01,33.8654431369439
"Chengdu",2020-02-01,33.6657588167617
"Chengdu",2020-03-01,33.4660744965795
"Chengdu",2020-04-01,33.606969634432
"Chengdu",2020-05-01,33.7478647722846
"Chengdu",2020-06-01,34.1757066868923
"Chengdu",2020-07-01,34.6035486015001
"Chengdu",2020-08-01,34.9278215217174
"Chengdu",2020-09-01,35.2520944419347
"Chengdu",2020-10-01,35.1149177113863
"Chengdu",2020-11-01,34.977740980838
"Chengdu",2020-12-01,34.8855305766754
"Chengdu",2021-01-01,34.7933201725128
"Chengdu",2021-02-01,34.760363937471
"Chengdu",2021-03-01,34.7274077024292
"Chengdu",2021-04-01,34.8789604913415
"Chengdu",2021-05-01,35.0305132802537
"Chengdu",2021-06-01,35.2926383860248
"Chengdu",2021-07-01,35.554763491796
"Chengdu",2021-08-01,35.863229775267
"Chengdu",2021-09-01,36.171696058738
"Chengdu",2021-10-01,36.4865636749039
"Chengdu",2021-11-01,36.8014312910697
"Chengdu",2021-12-01,37.1221137046841
